scorer,,,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David,David
labeled-data,E2_front,img03671.png,772.8846504147637,443.24467546960494,842.6837040945015,307.15876121728866,755.7958869799684,303.39738385302314,,,598.6731073364126,436.9193445059946,585.9886541747782,118.39863178050828,329.48082357283783,434.1005771367425,741.7255513259562,429.16773424055134,715.6519531603743,406.6175952865346
labeled-data,E2_front,img04013.png,578.9417357516479,429.87242608286437,649.4109199829502,303.7325863088333,630.3842402404986,293.16220867413796,,,598.4249571393633,437.7901616550778,587.5639841042729,120.53542299848714,330.33041222055067,430.93059973817856,737.8135839058498,435.51737771378487,,
labeled-data,E2_front,img04041.png,560.6662817206006,466.3651599267386,618.6279712955381,332.3577336294831,577.8229418347821,308.2456707663091,,,574.9026818562604,116.04395486904545,,,332.4243335272747,430.79175445974266,740.4409102265149,441.362132094438,,
labeled-data,E2_front,img08110.png,664.581738781575,412.1244042036808,715.2818893028776,289.5990404438662,687.6489780570084,284.1011981826814,878.5442720191713,414.8707422662459,594.5478155694371,423.7894825728955,578.9223067976895,116.96187601446722,312.3421501997381,433.2594703738884,741.8061258748776,426.6304789131933,797.6790539007359,420.47498684254793
labeled-data,E2_front,img12333.png,709.6081673515015,338.559592363959,743.2266240450265,227.28723570229187,662.7317277365864,234.8632259430862,,,595.4379184434597,424.3665513042827,587.6863081780164,120.64436726736984,312.1517978336245,432.11816156972594,737.0809787483772,426.4806268312218,800.5032445565494,420.8430920927176
labeled-data,E2_front,img12374.png,596.8473021280857,413.0914818272743,676.4774803094573,293.9985604763735,608.122371605094,300.3407870571907,,,594.781233545444,427.7228819547298,586.20678114932,119.04259569426327,314.1108251123161,432.8675533924044,737.6887734808452,426.57962163524667,801.1397212121633,419.72005971834744
labeled-data,E2_front,img12421.png,287.6955445740158,450.9787342610118,312.5207713213407,312.41364504906403,300.2143844984609,292.9562496669433,545.0819597933673,395.68117665696786,594.2334584021113,423.0390941363383,586.024369960824,119.19262382578026,313.10178957153107,443.33702517176937,740.5540075897572,428.1472238850707,798.3387386594251,419.6909217773144
labeled-data,E2_side,img05030.png,603.0515694828349,347.75184951108696,516.3221070895922,242.01191591439903,526.3908839515758,252.69092167710878,314.27199732440863,388.8620487503583,789.400240491844,370.71784480060296,487.0874401395572,93.77395077158502,731.6155094221762,419.3415819202016,746.4140381107496,348.8723976888993,703.4278357296552,346.7583221619602
labeled-data,E2_side,img06032.png,600.2504245105825,243.27375846021977,639.8194095323174,158.83915262643896,668.7951229734305,127.68247150696263,820.8512973217444,375.35342657152995,,,302.3827424361087,175.2828673910743,732.2486400065636,418.2256885521503,,,698.949873385076,353.14980487291956
labeled-data,E2_side,img08179.png,763.0609151538952,353.27582529255585,773.3502580292441,220.08599807276198,704.7546388602516,237.80653302475173,591.0002370716721,315.54823447703546,787.6410120227843,355.56234565894783,487.5351781584417,95.47062297651763,728.1914754096573,415.5835124318163,732.1251274901133,354.4518587999754,695.6720495152829,352.95788019444956
labeled-data,E2_side,img11623.png,707.3681054574968,421.7622198723516,612.2034585807271,331.6357013596462,599.6572696693156,353.63212472534235,346.43323562373655,464.79631519639815,791.6872249381462,357.8929433371656,491.4945593724742,94.9655741865425,730.9585937432516,422.7621630226211,739.9298688061338,351.6820606013241,700.5942781458043,350.3018644378038
labeled-data,E2_side,img18880.png,671.7217049954469,369.92453126701923,739.847129407425,269.5291689756829,706.9796000858565,259.3701144581072,,,486.5936380057143,93.84929460754458,220.7170875669515,376.7200163114654,720.6746338415853,451.8232903676092,847.3086197206662,387.13579974539476,664.4703521922837,351.6397824850063
labeled-data,E2_top,img05903.png,282.02892460987925,282.7007506556365,329.80384864586665,277.8787383989964,314.7497402820801,234.2130269361683,452.71883087574645,261.6357756570073,330.68340352905557,340.355732175267,338.56619331124705,534.1796291892596,498.0767630214751,216.5495632432004,250.46442515734202,213.30370862700397,209.659395696586,241.58901313957347
labeled-data,E2_top,img06036.png,328.36493594605804,284.24881666672746,406.37676484029987,246.07102423669207,357.1734713678566,228.43984407573328,337.09760551069104,159.08523906286615,334.3504143476762,219.232817304398,335.27780138087513,471.482090334526,496.64314515750124,215.0595756550025,250.42188784316664,212.2774145554055,209.15316486581114,240.562719067975
labeled-data,E2_top,img06160.png,282.29641349746925,295.2009912677523,318.9938698789998,285.1553188504618,315.30362286856655,253.17317809337374,470.2539685528957,260.36580572880644,341.991000431442,193.03715090845387,320.92728719155514,338.60245490552893,497.33588557560734,217.10996603975312,247.2042908519512,210.33948678407518,208.4621040000165,241.55891890747887
labeled-data,E2_top,img08250.png,461.9789383515116,211.8440377297814,419.09923639888484,194.54170185416007,414.2094458253397,238.54981701606647,257.3600097354681,219.3667924583124,,,332.5875570207782,337.0979039598227,504.1063648312853,213.72472641191416,248.70884179765744,212.5963132026345,209.59051720929617,246.0725717445975
labeled-data,E2_top,img14220.png,344.1182111277119,472.618538594127,347.6565148763874,527.9677186626934,386.32512012976935,504.9687442963028,,,326.6037511737692,336.21580789086414,,,505.44136152947135,217.85190378636034,248.22987987334812,213.88541593163956,208.8701157765036,242.5661742657743
labeled-data,E2_top,img17329.png,263.59954737971475,323.87846197085344,244.1232437135393,358.5257811243655,285.1259882739086,355.4505752823378,251.12356006819988,513.9175988811245,325.876600407168,335.4256454186901,336.86072062024095,532.5295803532757,518.3468536418713,221.42493635555775,249.6806785633171,210.56396332046722,207.38004674243834,243.14688242573868
labeled-data,E2_top,img17869.png,275.8788249532481,223.4561236279868,317.83300568614743,193.3805417642452,281.18628828915143,163.3049599005037,,,321.44848488441505,331.4689798974261,336.8824991974384,531.5395358069878,582.1118377265868,217.7145781088468,,,208.28718898271705,249.7003962923805
labeled-data,E2_top,img18959.png,294.0662077020052,211.01069362326774,272.0385324492044,175.86541400643955,249.26835128900586,208.5356739319418,,,322.41479475388724,332.56551304656193,336.0436758620272,534.0519445641982,594.6240575375349,218.74593838669057,400.13625188409065,149.86483656987525,207.85852381790028,227.21794556202082
